num_corre,ano_ocu,dia_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,dia_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,zona_ciudad,sexo_per,edad_per,g_edad_80ymas,g_edad_60ymas,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve
11136,2021,27,8,2,1,11,6,16,1609,99,99,1,999,16,12,18,9,9,3,69,99,9999,99,1
11137,2021,27,15,3,2,11,6,16,1601,99,99,1,999,16,12,18,9,9,3,69,4,9999,99,1
11138,2021,27,15,3,2,11,6,16,1601,99,99,1,50,9,9,11,9,1,4,999,99,9999,99,1
11139,2021,27,19,4,3,11,6,16,1614,99,99,9,999,16,12,18,9,9,1,999,99,9999,99,1
11140,2021,27,19,4,3,11,6,16,1614,99,99,1,24,3,3,5,2,1,4,999,99,9999,99,1
11141,2021,27,23,4,3,11,6,16,1614,99,99,1,24,3,3,5,9,1,4,999,99,9999,99,1
11142,2021,27,23,4,3,11,6,16,1614,99,99,1,999,16,12,18,9,9,1,999,4,9999,99,1
11143,2021,27,11,2,1,11,6,15,1505,99,99,1,22,3,3,5,9,1,3,999,2,9999,99,2
11144,2021,27,22,4,3,11,6,2,201,99,99,2,30,5,5,7,9,1,2,27,4,2007,4,2
11145,2021,27,22,4,3,11,6,18,1804,99,99,1,41,7,7,9,9,1,12,999,2,1998,3,1
11146,2021,27,22,4,3,11,6,18,1804,99,99,1,20,3,3,5,9,1,4,18,5,2013,5,1
11147,2021,27,5,1,1,11,6,18,1801,99,99,1,31,5,5,7,9,1,4,27,3,2006,4,2
11148,2021,27,11,2,1,11,6,7,701,99,99,1,32,5,5,7,9,1,12,30,6,1990,3,1
11149,2021,27,11,2,1,11,6,7,701,99,99,1,65,12,11,14,9,1,2,44,4,2008,4,1
11150,2021,28,6,2,1,11,7,1,117,10,99,1,50,9,9,11,9,1,1,10,2,9999,99,1
11151,2021,28,6,2,1,11,7,1,117,10,99,1,30,5,5,7,9,1,4,3,1,9999,99,1
11152,2021,28,7,2,1,11,7,1,101,10,10,9,999,16,12,18,9,9,1,10,7,9999,99,3
11153,2021,28,13,3,2,11,7,1,101,1,1,1,43,7,7,9,9,1,1,69,9,2009,4,1
11154,2021,28,13,3,2,11,7,1,101,1,1,1,24,3,3,5,9,1,4,2,1,2018,5,1
11155,2021,28,13,3,2,11,7,1,101,14,14,1,63,11,11,13,9,1,1,48,16,1995,3,1
11156,2021,28,13,3,2,11,7,1,101,14,14,1,39,6,6,8,9,1,2,69,5,2014,5,1
11157,2021,28,0,1,1,11,7,21,2106,99,99,1,31,5,5,7,9,1,11,56,2,2018,5,1
11158,2021,28,0,1,1,11,7,21,2106,99,99,1,34,5,5,7,9,1,4,67,99,9999,99,1
11159,2021,28,15,3,2,11,7,16,1617,99,99,1,26,4,4,6,9,1,2,41,2,2004,4,1
11160,2021,28,15,3,2,11,7,16,1617,99,99,1,22,3,3,5,9,1,4,76,2,9999,99,1
11161,2021,28,7,2,1,11,7,2,201,99,99,1,35,6,6,8,9,1,5,26,2,9999,99,1
11162,2021,28,7,2,1,11,7,2,201,99,99,1,32,5,5,7,9,1,4,999,99,9999,99,1
11163,2021,28,19,4,3,11,7,14,1401,99,99,9,999,16,12,18,9,9,11,69,99,9999,99,1
11164,2021,28,19,4,3,11,7,14,1401,99,99,1,14,1,1,3,9,2,14,999,1,9999,99,1
11165,2021,28,17,3,2,11,7,5,501,99,99,1,37,6,6,8,9,1,1,89,14,9999,99,1
11166,2021,28,17,3,2,11,7,5,501,99,99,1,22,3,3,5,9,1,3,48,99,9999,99,1
11167,2021,28,7,2,1,11,7,5,504,99,99,1,29,4,4,6,9,1,4,6,2,2021,6,2
11168,2021,28,18,4,3,11,7,10,1020,99,99,1,50,9,9,11,9,1,1,27,99,2018,5,1
11169,2021,28,18,4,3,11,7,10,1020,99,99,1,22,3,3,5,9,1,4,2,99,2020,6,1
11170,2021,28,21,4,3,11,7,1,101,15,15,1,20,3,3,5,9,1,4,999,99,9999,99,6
11171,2021,29,0,1,1,11,1,1,101,17,17,1,29,4,4,6,9,1,4,6,1,2012,5,1
11172,2021,29,0,1,1,11,1,1,101,17,17,1,999,16,12,18,9,9,1,999,3,9999,99,1
11173,2021,29,10,2,1,11,1,5,501,99,99,1,34,5,5,7,9,1,4,67,99,2020,6,1
11174,2021,29,10,2,1,11,1,5,501,99,99,1,20,3,3,5,9,1,4,64,1,9999,99,1
11175,2021,29,2,1,1,11,1,5,502,99,99,1,26,4,4,6,9,1,1,52,4,2003,4,3
11176,2021,29,17,3,2,11,1,15,1503,99,99,1,33,5,5,7,9,1,4,67,5,2018,5,1
11177,2021,29,17,3,2,11,1,15,1503,99,99,1,13,1,1,3,9,2,4,27,5,9999,99,1
11178,2021,29,18,4,3,11,1,3,315,99,99,1,60,11,11,13,9,1,2,44,10,2011,5,1
11179,2021,29,18,4,3,11,1,3,315,99,99,1,43,7,7,9,9,1,4,27,9,2017,5,1
11180,2021,29,1,1,1,11,1,13,1301,99,99,1,21,3,3,5,2,1,2,27,2,2003,4,1
11181,2021,29,1,1,1,11,1,13,1301,99,99,1,21,3,3,5,2,1,2,69,4,2005,4,1
11182,2021,29,19,4,3,11,1,10,1009,99,99,1,999,16,12,18,9,9,4,27,5,9999,99,2
11183,2021,29,20,4,3,11,1,6,609,99,99,1,69,12,11,14,9,1,3,69,3,1987,2,1
11184,2021,29,20,4,3,11,1,6,609,99,99,1,48,8,8,10,9,1,9,28,1,9999,99,1
11185,2021,29,19,4,3,11,1,1,101,8,8,1,19,2,2,4,1,1,1,56,9,1997,3,1
11186,2021,29,19,4,3,11,1,1,101,8,8,1,56,10,10,12,9,1,4,96,5,9999,99,1
11187,2021,29,22,4,3,11,1,1,101,1,1,1,33,5,5,7,1,1,12,74,6,9999,99,1
11188,2021,29,22,4,3,11,1,1,101,1,1,1,48,8,8,10,1,1,1,28,2,2015,5,1
11189,2021,29,23,4,3,11,1,1,101,3,3,1,19,2,2,4,1,1,1,41,2,2018,5,1
11190,2021,29,23,4,3,11,1,1,101,3,3,1,999,16,12,18,1,9,4,6,3,2017,5,1
11191,2021,29,19,4,3,11,1,1,101,18,18,1,59,10,10,12,9,1,3,69,1,1981,2,1
11192,2021,29,19,4,3,11,1,1,101,18,18,1,20,3,3,5,9,1,4,6,2,2020,6,1
11193,2021,29,20,4,3,11,1,1,101,25,25,1,55,10,10,12,9,1,11,67,2,2019,5,1
11194,2021,29,20,4,3,11,1,1,101,25,25,1,999,16,12,18,9,9,4,2,3,2018,5,1
11195,2021,29,10,2,1,11,1,1,110,99,99,1,63,11,11,13,9,1,4,999,99,9999,99,1
11196,2021,29,10,2,1,11,1,1,110,99,99,1,999,16,12,18,9,9,1,999,99,9999,99,1
11197,2021,29,15,3,2,11,1,18,1805,99,99,1,40,7,7,9,9,1,4,67,99,9999,99,6
11198,2021,30,7,2,1,11,2,1,101,3,3,1,999,16,12,18,9,9,3,67,2,2004,4,1
11199,2021,30,7,2,1,11,2,1,101,3,3,1,37,6,6,8,9,1,4,27,5,2006,4,1
11200,2021,30,12,3,2,11,2,1,101,12,12,1,999,16,12,18,9,9,1,52,6,1999,3,1
11201,2021,30,12,3,2,11,2,1,101,12,12,1,999,16,12,18,9,9,1,27,4,9999,99,1
11202,2021,30,2,1,1,11,2,5,501,99,99,1,43,7,7,9,9,1,4,20,3,2011,5,1
11203,2021,30,2,1,1,11,2,5,501,99,99,1,27,4,4,6,9,1,4,64,1,9999,99,1
11204,2021,30,17,3,2,11,2,17,1703,99,99,1,49,8,8,10,9,1,3,69,1,1984,2,1
11205,2021,30,17,3,2,11,2,17,1703,99,99,1,41,7,7,9,9,1,14,6,1,2009,4,1
11206,2021,30,17,3,2,11,2,12,1217,99,99,1,42,7,7,9,9,1,3,69,99,1994,3,1
11207,2021,30,17,3,2,11,2,12,1217,99,99,2,37,6,6,8,9,1,4,999,1,9999,99,1
11208,2021,30,17,3,2,11,2,4,409,99,99,1,46,8,8,10,9,1,3,69,9,1989,2,1
11209,2021,30,17,3,2,11,2,4,409,99,99,1,38,6,6,8,9,1,4,35,1,9999,99,1
11210,2021,30,18,4,3,11,2,4,409,99,99,1,999,16,12,18,9,9,5,17,2,1980,2,1
11211,2021,30,18,4,3,11,2,4,409,99,99,1,26,4,4,6,9,1,4,6,1,2015,5,1
11212,2021,30,11,2,1,11,2,22,2205,99,99,1,57,10,10,12,9,1,3,999,9,9999,99,1
11213,2021,30,11,2,1,11,2,22,2205,99,99,1,16,2,2,4,9,2,4,999,99,9999,99,1
11214,2021,30,20,4,3,11,2,1,101,6,6,1,50,9,9,11,9,1,9,12,4,9999,99,1
11215,2021,30,20,4,3,11,2,1,101,6,6,1,999,16,12,18,9,9,4,32,1,9999,99,1
11216,2021,30,17,3,2,11,2,1,115,3,99,1,35,6,6,8,9,1,1,69,5,9999,99,1
11217,2021,30,17,3,2,11,2,1,115,3,99,1,42,7,7,9,9,1,4,6,5,9999,99,1
11218,2021,30,22,4,3,11,2,1,101,12,12,1,48,8,8,10,9,1,1,48,3,2010,5,1
11219,2021,30,22,4,3,11,2,1,101,12,12,1,32,5,5,7,9,1,4,64,1,9999,99,1
11220,2021,30,17,3,2,11,2,1,108,11,99,1,20,3,3,5,9,1,4,999,99,9999,99,6
11221,2021,1,19,4,3,11,1,1,101,25,25,1,999,16,12,18,9,9,99,999,99,9999,99,5
11222,2021,1,14,3,2,11,1,1,115,2,99,9,999,16,12,18,9,9,3,999,99,9999,99,5
11223,2021,1,19,4,3,11,1,1,116,99,99,9,999,16,12,18,9,9,4,999,99,2015,5,5
11224,2021,1,14,3,2,11,1,1,110,1,99,1,999,16,12,18,9,9,3,69,10,1986,2,5
11225,2021,1,13,3,2,11,1,13,1314,99,99,1,19,2,2,4,9,1,1,28,4,2015,5,5
11226,2021,1,19,4,3,11,1,16,1613,99,99,9,999,16,12,18,9,9,1,999,99,9999,99,5
11227,2021,1,21,4,3,11,1,17,1714,99,99,1,38,6,6,8,9,1,2,28,8,2009,4,5
11228,2021,2,14,3,2,11,2,1,101,8,8,1,33,5,5,7,9,1,5,26,2,2020,6,5
11229,2021,2,18,4,3,11,2,1,101,10,10,1,18,2,2,4,9,1,1,56,5,2014,5,5
11230,2021,2,18,4,3,11,2,1,117,7,99,1,20,3,3,5,9,1,4,2,3,2018,5,5
11231,2021,3,8,2,1,11,3,1,108,8,99,1,22,3,3,5,9,1,4,67,1,2017,5,5
11232,2021,3,10,2,1,11,3,9,920,99,99,1,49,8,8,10,9,1,6,999,99,9999,99,5
11233,2021,3,20,4,3,11,3,1,101,7,7,1,999,16,12,18,9,9,1,999,99,9999,99,5
11234,2021,3,18,4,3,11,3,1,115,8,99,1,999,16,12,18,9,9,1,999,99,9999,99,5
11235,2021,4,8,2,1,11,4,1,108,8,99,1,999,16,12,18,9,9,4,999,99,9999,99,5
11236,2021,4,7,2,1,11,4,20,2001,99,99,2,34,5,5,7,9,1,1,999,4,9999,99,5
11237,2021,4,23,4,3,11,4,5,511,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11238,2021,4,16,3,2,11,4,17,1701,99,99,9,999,16,12,18,9,9,4,999,99,9999,99,5
11239,2021,5,22,4,3,11,5,1,101,13,13,9,999,16,12,18,9,9,99,999,99,9999,99,5
11240,2021,5,18,4,3,11,5,1,114,99,99,9,999,16,12,18,9,9,4,2,99,9999,99,5
11241,2021,5,21,4,3,11,5,1,105,1,99,1,43,7,7,9,2,1,1,999,7,1974,1,5
11242,2021,5,10,2,1,11,5,13,1312,99,99,9,999,16,12,18,9,9,12,999,6,9999,99,5
11243,2021,5,21,4,3,11,5,17,1701,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11244,2021,5,19,4,3,11,5,14,1410,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11245,2021,6,22,4,3,11,6,1,101,18,18,1,40,7,7,9,2,1,2,48,4,2014,5,5
11246,2021,6,20,4,3,11,6,1,115,99,99,1,41,7,7,9,9,1,1,69,4,1995,3,5
11247,2021,6,19,4,3,11,6,10,1010,99,99,1,46,8,8,10,9,1,3,69,3,1993,3,5
11248,2021,6,20,4,3,11,6,12,1202,99,99,1,44,7,7,9,9,1,2,999,99,9999,99,5
11249,2021,6,21,4,3,11,6,16,1613,99,99,1,999,16,12,18,9,9,3,999,99,9999,99,5
11250,2021,7,19,4,3,11,7,1,101,18,18,1,25,4,4,6,9,1,2,27,2,2000,4,5
11251,2021,7,20,4,3,11,7,18,1801,99,99,1,999,16,12,18,9,9,2,27,99,9999,99,5
11252,2021,7,13,3,2,11,7,4,401,99,99,9,999,16,12,18,9,9,12,30,1,1999,3,5
11253,2021,7,18,4,3,11,7,4,415,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11254,2021,8,6,2,1,11,1,1,101,2,2,1,999,16,12,18,9,9,99,999,99,9999,99,5
11255,2021,8,18,4,3,11,1,1,101,18,18,9,999,16,12,18,9,9,99,999,99,9999,99,5
11256,2021,8,8,2,1,11,1,1,101,10,10,1,999,16,12,18,9,9,4,999,99,9999,99,5
11257,2021,8,16,3,2,11,1,1,114,3,99,1,999,16,12,18,9,9,1,48,99,9999,99,5
11258,2021,8,20,4,3,11,1,1,108,4,99,1,17,2,2,4,9,2,4,25,5,2015,5,5
11259,2021,8,18,4,3,11,1,22,2201,99,99,9,999,16,12,18,9,9,4,999,99,9999,99,5
11260,2021,8,11,2,1,11,1,9,901,1,99,1,43,7,7,9,9,1,5,30,2,2004,4,5
11261,2021,9,20,4,3,11,2,1,101,4,4,1,44,7,7,9,9,1,2,28,4,2010,5,5
11262,2021,9,4,1,1,11,2,1,101,18,18,1,21,3,3,5,9,1,4,6,2,2021,6,5
11263,2021,9,20,4,3,11,2,1,108,7,99,1,44,7,7,9,9,1,12,7,99,2004,4,5
11264,2021,10,4,1,1,11,3,1,105,99,99,1,20,3,3,5,9,1,4,6,99,2022,6,5
11265,2021,10,13,3,2,11,3,1,101,12,12,1,38,6,6,8,9,1,5,999,1,1994,3,5
11266,2021,10,14,3,2,11,3,20,2001,99,99,1,39,6,6,8,9,1,3,52,4,9999,99,5
11267,2021,10,10,2,1,11,3,5,513,99,99,1,19,2,2,4,9,1,4,27,1,9999,99,5
11268,2021,10,0,1,1,11,3,11,1108,99,99,1,999,16,12,18,9,9,99,999,99,9999,99,5
11269,2021,11,8,2,1,11,4,1,108,3,99,1,999,16,12,18,9,9,99,999,99,9999,99,5
11270,2021,11,18,4,3,11,4,1,110,99,99,1,999,16,12,18,9,9,99,999,99,9999,99,5
11271,2021,11,18,4,3,11,4,16,1615,99,99,1,44,7,7,9,9,1,5,30,2,9999,99,5
11272,2021,11,19,4,3,11,4,18,1804,99,99,1,999,16,12,18,9,9,99,999,99,9999,99,5
11273,2021,11,20,4,3,11,4,14,1406,99,99,1,46,8,8,10,9,1,2,48,15,2007,4,5
11274,2021,12,7,2,1,11,5,1,101,13,13,1,48,8,8,10,9,1,3,17,6,9999,99,5
11275,2021,12,0,1,1,11,5,5,509,99,99,9,999,16,12,18,9,9,1,999,99,9999,99,5
11276,2021,12,5,1,1,11,5,10,1020,99,99,1,50,9,9,11,9,1,5,30,2,9999,99,5
11277,2021,12,16,3,2,11,5,9,922,99,99,1,17,2,2,4,9,2,4,999,2,9999,99,5
11278,2021,13,15,3,2,11,6,1,115,3,99,1,999,16,12,18,9,9,4,2,1,2020,6,5
11279,2021,13,19,4,3,11,6,16,1602,99,99,9,999,16,12,18,9,9,2,999,4,9999,99,5
11280,2021,13,17,3,2,11,6,15,1501,99,99,9,999,16,12,18,9,9,4,999,99,9999,99,5
11281,2021,13,20,4,3,11,6,4,407,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11282,2021,14,19,4,3,11,7,5,501,99,99,9,999,16,12,18,9,9,1,999,99,9999,99,5
11283,2021,14,12,3,2,11,7,4,409,99,99,1,16,2,2,4,9,2,4,6,4,2021,6,5
11284,2021,14,4,1,1,11,7,4,403,4,99,1,32,5,5,7,2,1,4,27,5,9999,99,5
11285,2021,14,19,4,3,11,7,4,401,3,99,1,32,5,5,7,9,1,14,999,1,9999,99,5
11286,2021,14,11,2,1,11,7,3,312,99,99,2,23,3,3,5,9,1,4,27,99,9999,99,5
11287,2021,15,5,1,1,11,1,1,110,99,99,1,999,16,12,18,9,9,4,999,99,9999,99,5
11288,2021,15,10,2,1,11,1,1,115,8,99,1,21,3,3,5,9,1,4,32,1,2016,5,5
11289,2021,15,18,4,3,11,1,12,1210,99,99,9,999,16,12,18,9,9,5,999,99,9999,99,5
11290,2021,15,19,4,3,11,1,4,406,99,99,9,999,16,12,18,9,9,1,999,9,9999,99,5
11291,2021,15,19,4,3,11,1,8,801,99,99,9,999,16,12,18,9,9,1,999,9,9999,99,5
11292,2021,15,23,4,3,11,1,16,1616,99,99,1,17,2,2,4,9,2,4,999,9,9999,99,5
11293,2021,15,15,3,2,11,1,1,101,10,10,9,999,16,12,18,9,9,99,999,99,9999,99,5
11294,2021,16,10,2,1,11,2,1,101,1,1,9,999,16,12,18,9,9,4,999,99,9999,99,5
11295,2021,16,0,1,1,11,2,1,107,99,99,9,999,16,12,18,9,9,12,999,99,9999,99,5
11296,2021,16,0,1,1,11,2,1,101,24,24,9,999,16,12,18,9,9,4,999,99,9999,99,5
11297,2021,16,14,3,2,11,2,1,114,99,99,1,38,6,6,8,9,1,6,19,1,9999,99,5
11298,2021,16,5,1,1,11,2,1,110,99,99,9,999,16,12,18,9,9,4,999,99,9999,99,5
11299,2021,16,19,4,3,11,2,16,1609,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11300,2021,16,0,1,1,11,2,15,1504,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11301,2021,16,21,4,3,11,2,18,1804,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11302,2021,16,13,3,2,11,2,7,701,1,99,1,20,3,3,5,9,1,9,69,6,2014,5,5
11303,2021,16,19,4,3,11,2,4,406,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11304,2021,17,4,1,1,11,3,1,101,4,4,9,999,16,12,18,9,9,1,999,99,9999,99,5
11305,2021,17,7,2,1,11,3,1,101,13,13,9,999,16,12,18,9,9,1,999,99,9999,99,5
11306,2021,17,20,4,3,11,3,1,101,19,19,9,999,16,12,18,9,9,4,999,99,9999,99,5
11307,2021,17,23,4,3,11,3,20,2001,99,99,1,22,3,3,5,9,1,4,27,4,2011,5,5
11308,2021,17,10,2,1,11,3,5,502,99,99,1,55,10,10,12,9,1,12,30,7,1999,3,5
11309,2021,17,6,2,1,11,3,14,1420,99,99,9,999,16,12,18,9,9,1,999,99,9999,99,5
11310,2021,17,13,3,2,11,3,3,312,99,99,2,20,3,3,5,9,1,4,32,99,9999,99,5
11311,2021,17,19,4,3,11,3,1,115,3,99,1,33,5,5,7,9,1,4,18,5,9999,99,5
11312,2021,17,11,2,1,11,3,1,115,1,99,1,32,5,5,7,9,1,12,30,8,9999,99,5
11313,2021,18,8,2,1,11,4,5,501,99,99,1,32,5,5,7,9,1,4,27,4,9999,99,5
11314,2021,18,1,1,1,11,4,9,901,99,99,1,32,5,5,7,9,1,99,999,8,9999,99,5
11315,2021,18,21,4,3,11,4,16,1601,99,99,1,32,5,5,7,9,1,99,999,8,9999,99,5
11316,2021,19,23,4,3,11,5,1,101,7,7,1,999,16,12,18,9,9,99,999,99,9999,99,5
11317,2021,19,22,4,3,11,5,1,108,99,99,1,22,3,3,5,1,1,4,32,3,2020,6,5
11318,2021,19,5,1,1,11,5,16,1617,99,99,1,999,16,12,18,9,9,3,999,99,9999,99,5
11319,2021,19,6,2,1,11,5,7,704,99,99,1,32,5,5,7,9,1,99,999,99,9999,99,5
11320,2021,20,11,2,1,11,6,1,101,18,18,1,38,6,6,8,9,1,1,69,6,9999,99,5
11321,2021,20,20,4,3,11,6,1,115,12,99,1,999,16,12,18,9,9,2,999,9,9999,99,5
11322,2021,20,22,4,3,11,6,1,110,2,99,1,26,4,4,6,9,1,4,32,7,2015,5,5
11323,2021,20,4,1,1,11,6,5,511,99,99,1,999,16,12,18,9,9,1,999,99,9999,99,5
11324,2021,20,21,4,3,11,6,11,1103,99,99,1,39,6,6,8,2,1,3,52,2,2021,6,5
11325,2021,20,19,4,3,11,6,11,1109,99,99,1,999,16,12,18,9,9,4,27,1,9999,99,5
11326,2021,20,19,4,3,11,6,16,1601,99,99,1,999,16,12,18,9,9,3,999,99,9999,99,5
11327,2021,20,18,4,3,11,6,2,201,99,99,1,999,16,12,18,9,9,3,999,99,9999,99,5
11328,2021,20,21,4,3,11,6,17,1711,99,99,1,999,16,12,18,9,9,4,999,99,9999,99,5
11329,2021,20,10,2,1,11,6,4,410,99,99,1,23,3,3,5,1,1,1,21,1,1994,3,5
11330,2021,20,23,4,3,11,6,4,415,99,99,1,999,16,12,18,9,9,3,999,99,9999,99,5
11331,2021,21,22,4,3,11,7,1,101,18,18,1,999,16,12,18,9,9,3,999,99,9999,99,5
11332,2021,21,10,2,1,11,7,1,113,99,99,1,999,16,12,18,9,9,3,999,99,9999,99,5
11333,2021,21,13,3,2,11,7,1,101,12,12,2,21,3,3,5,9,1,2,999,9,9999,99,5
11334,2021,21,21,4,3,11,7,1,101,7,7,1,999,16,12,18,9,9,1,48,15,1995,3,5
11335,2021,21,18,4,3,11,7,1,101,7,7,1,999,16,12,18,9,9,4,999,99,9999,99,5
11336,2021,21,10,2,1,11,7,1,115,2,99,1,19,2,2,4,9,1,4,6,3,2017,5,5
11337,2021,21,9,2,1,11,7,1,115,3,99,1,999,16,12,18,9,9,1,999,99,9999,99,5
11338,2021,21,8,2,1,11,7,21,2101,2,99,1,38,6,6,8,9,1,3,56,2,9999,99,5
11339,2021,21,18,4,3,11,7,20,2009,99,99,1,38,6,6,8,9,1,12,999,4,2006,4,5
11340,2021,21,21,4,3,11,7,5,501,99,99,1,999,16,12,18,9,9,4,999,99,9999,99,5
11341,2021,21,16,3,2,11,7,11,1102,99,99,1,999,16,12,18,9,9,3,999,1,9999,99,5
11342,2021,21,22,4,3,11,7,14,1420,99,99,1,44,7,7,9,9,1,3,69,2,2016,5,5
11343,2021,21,21,4,3,11,7,17,1708,99,99,1,999,16,12,18,9,9,3,999,2,9999,99,5
11344,2021,21,21,4,3,11,7,17,1710,99,99,1,999,16,12,18,9,9,4,999,5,9999,99,5
11345,2021,21,20,4,3,11,7,7,715,99,99,1,35,6,6,8,9,1,3,999,99,9999,99,5
11346,2021,21,15,3,2,11,7,3,312,6,99,1,22,3,3,5,9,1,4,67,5,9999,99,5
11347,2021,22,14,3,2,11,1,1,101,18,18,1,34,5,5,7,9,1,12,30,3,2009,4,5
11348,2021,22,19,4,3,11,1,1,114,99,99,2,41,7,7,9,9,1,2,27,10,2004,4,5
11349,2021,22,14,3,2,11,1,1,108,6,99,1,999,16,12,18,9,9,12,999,99,9999,99,5
11350,2021,22,6,2,1,11,1,20,2009,6,99,1,999,16,12,18,9,9,5,999,99,9999,99,5
11351,2021,22,19,4,3,11,1,11,1108,99,99,1,999,16,12,18,9,9,99,999,99,9999,99,5
11352,2021,22,13,3,2,11,1,7,701,99,99,1,36,6,6,8,9,1,4,87,4,9999,99,5
11353,2021,23,9,2,1,11,2,1,101,3,3,1,44,7,7,9,9,1,4,5,5,2021,6,5
11354,2021,23,19,4,3,11,2,1,101,12,12,1,999,16,12,18,9,9,4,999,99,9999,99,5
11355,2021,23,18,4,3,11,2,1,115,4,99,1,46,8,8,10,1,1,1,17,15,9999,99,5
11356,2021,23,11,2,1,11,2,4,406,99,99,1,16,2,2,4,1,2,4,100,99,2021,6,5
11357,2021,24,13,3,2,11,3,1,101,3,3,1,83,15,11,17,1,1,1,16,4,2005,4,5
11358,2021,24,14,3,2,11,3,8,801,99,99,1,23,3,3,5,9,1,4,27,5,9999,99,5
11359,2021,24,0,1,1,11,3,16,1601,5,99,1,31,5,5,7,1,1,1,48,5,2010,5,5
11360,2021,25,21,4,3,11,4,1,107,99,99,1,23,3,3,5,9,1,4,3,1,2021,6,5
11361,2021,25,16,3,2,11,4,1,108,6,99,1,25,4,4,6,9,1,4,999,99,9999,99,5
11362,2021,25,5,1,1,11,4,22,2201,99,99,1,20,3,3,5,1,1,4,6,5,2021,6,5
11363,2021,25,21,4,3,11,4,20,2001,1,99,1,999,16,12,18,9,9,1,999,99,9999,99,5
11364,2021,25,16,3,2,11,4,8,802,99,99,2,30,5,5,7,1,1,2,52,1,2010,5,5
11365,2021,26,9,2,1,11,5,1,101,11,11,1,22,3,3,5,9,1,4,67,3,2020,6,5
11366,2021,26,20,4,3,11,5,14,1416,99,99,2,14,1,1,3,9,2,4,67,5,9999,99,5
11367,2021,26,17,3,2,11,5,12,1220,99,99,1,28,4,4,6,9,1,4,2,1,9999,99,5
11368,2021,26,19,4,3,11,5,17,1705,99,99,2,28,4,4,6,2,1,4,67,3,9999,99,5
11369,2021,27,17,3,2,11,6,1,101,6,6,1,40,7,7,9,9,1,1,56,3,2014,5,5
11370,2021,27,20,4,3,11,6,1,101,18,18,1,39,6,6,8,9,1,4,999,99,9999,99,5
11371,2021,27,16,3,2,11,6,1,113,99,99,1,999,16,12,18,9,9,3,999,3,9999,99,5
11372,2021,27,21,4,3,11,6,1,115,1,99,1,999,16,12,18,9,9,4,999,99,9999,99,5
11373,2021,27,22,4,3,11,6,1,114,1,99,1,40,7,7,9,9,1,4,67,99,9999,99,5
11374,2021,27,11,2,1,11,6,1,110,99,99,1,58,10,10,12,9,1,4,2,4,2021,6,5
11375,2021,27,19,4,3,11,6,9,920,99,99,1,28,4,4,6,9,1,4,27,3,2015,5,5
11376,2021,27,15,3,2,11,6,16,1606,99,99,1,26,4,4,6,9,1,4,2,5,2021,6,5
11377,2021,27,18,4,3,11,6,15,1501,99,99,9,999,16,12,18,9,9,1,999,3,9999,99,5
11378,2021,28,0,1,1,11,7,1,116,99,99,1,28,4,4,6,9,1,4,27,4,9999,99,5
11379,2021,28,13,3,2,11,7,1,101,6,6,1,23,3,3,5,9,1,4,6,4,2021,6,5
11380,2021,28,16,3,2,11,7,9,922,99,99,1,29,4,4,6,9,1,4,27,5,9999,99,5
11381,2021,28,19,4,3,11,7,17,1704,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11382,2021,28,19,4,3,11,7,3,308,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11383,2021,28,17,3,2,11,7,1,101,24,24,9,999,16,12,18,9,9,99,999,99,9999,99,5
11384,2021,28,16,3,2,11,7,1,101,12,12,1,21,3,3,5,9,1,4,6,4,9999,99,5
11385,2021,28,21,4,3,11,7,16,1617,99,99,1,19,2,2,4,9,1,4,6,99,9999,99,5
11386,2021,28,19,4,3,11,7,5,502,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11387,2021,28,9,2,1,11,7,9,920,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11388,2021,28,0,1,1,11,7,1,101,18,18,9,999,16,12,18,9,9,99,999,99,9999,99,5
11389,2021,28,2,1,1,11,7,1,101,18,18,9,999,16,12,18,9,9,99,999,99,9999,99,5
11390,2021,28,16,3,2,11,7,1,110,99,99,9,999,16,12,18,9,9,99,999,99,9999,99,5
11391,2021,29,11,2,1,11,1,1,101,25,25,1,20,3,3,5,9,1,4,100,5,2022,6,5
11392,2021,29,19,4,3,11,1,1,101,12,12,9,999,16,12,18,9,9,1,999,99,9999,99,5
11393,2021,29,7,2,1,11,1,1,110,99,99,1,999,16,12,18,9,9,4,27,5,9999,99,5
11394,2021,29,19,4,3,11,1,6,611,99,99,1,26,4,4,6,9,1,4,6,1,9999,99,5
